qid_number,question_type,trigger_type,bool_ans,llm_ms,aov,model,scene,seq,acc,mean_time
4.0,Safety,object,1,850.99,360,qwen3,GMU,2,0.49056603773584906,873.4920754716982
14.0,Vicinity Awareness,object,1,857.9,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
2.0,Object Information,object,0,846.23,360,qwen3,GMU,2,0.38461538461538464,875.6276923076923
9.0,Navigation,object,1,846.66,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
7.0,Safety,time,1,791.19,360,qwen3,GMU,2,0.49056603773584906,873.4920754716982
16.0,Vicinity Awareness,time,1,791.15,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
16.0,Vicinity Awareness,time,1,832.49,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
16.0,Vicinity Awareness,time,1,829.48,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
4.0,Safety,object,1,831.0,360,qwen3,GMU,2,0.49056603773584906,873.4920754716982
11.0,Navigation,object,1,828.74,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
9.0,Navigation,object,1,849.19,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
10.0,Navigation,object,1,849.34,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
12.0,Navigation,time,1,847.72,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
16.0,Vicinity Awareness,time,1,848.78,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
2.0,Object Information,object,1,836.19,360,qwen3,GMU,2,0.38461538461538464,875.6276923076923
5.0,Safety,object,0,838.91,360,qwen3,GMU,2,0.49056603773584906,873.4920754716982
9.0,Navigation,object,1,850.39,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
14.0,Vicinity Awareness,object,1,851.04,360,qwen3,GMU,2,0.8518518518518519,851.3383333333334
1.0,Object Information,object,1,854.56,360,qwen3,GMU,2,0.38461538461538464,875.6276923076923
10.0,Navigation,object,1,851.01,360,qwen3,GMU,2,0.8360655737704918,857.4724590163935
2.0,Object Information,object,1,887.19,360,qwen3,GMU,1,0.5217391304347826,858.1313043478261
11.0,Navigation,object,1,885.57,360,qwen3,GMU,1,0.8888888888888888,854.3064444444447
1.0,Object Information,object,1,861.66,360,qwen3,GMU,1,0.5217391304347826,858.1313043478261
4.0,Safety,object,0,860.25,360,qwen3,GMU,1,0.5116279069767442,851.9930232558139
3.0,Safety,object,1,887.02,360,qwen3,GMU,1,0.5116279069767442,851.9930232558139
14.0,Vicinity Awareness,object,1,888.65,360,qwen3,GMU,1,0.8135593220338984,836.6740677966101
12.0,Navigation,time,1,858.11,360,qwen3,GMU,1,0.8888888888888888,854.3064444444447
16.0,Vicinity Awareness,time,1,858.77,360,qwen3,GMU,1,0.8135593220338984,836.6740677966101
2.0,Object Information,object,0,888.9,360,qwen3,GMU,1,0.5217391304347826,858.1313043478261
11.0,Navigation,object,1,887.95,360,qwen3,GMU,1,0.8888888888888888,854.3064444444447
9.0,Navigation,object,1,863.79,360,qwen3,GMU,1,0.8888888888888888,854.3064444444447
14.0,Vicinity Awareness,object,0,859.75,360,qwen3,GMU,1,0.8135593220338984,836.6740677966101
7.0,Safety,time,1,855.51,360,qwen3,GMU,1,0.5116279069767442,851.9930232558139
